,wave,flux
0,9651.152000000002,0.11989276111133423
1,9651.226000000002,0.12444071122957001
2,9651.300000000003,0.12852383460907524
3,9651.374000000003,0.1250347643202061
4,9651.448000000004,0.12692849121364955
5,9651.522000000004,0.12901127889183572
6,9651.596000000005,0.1280506997836727
7,9651.670000000006,0.12887392494126387
8,9651.744000000006,0.12579265904400816
9,9651.818000000007,0.11648786314647112
10,9651.892000000007,0.11714115411500003
11,9651.966000000008,0.1276763799006586
12,9652.040000000008,0.125041715871486
13,9652.114000000009,0.126160882350592
14,9652.18800000001,0.12741617816566242
15,9652.26200000001,0.11864866166491198
16,9652.33600000001,0.12694258766989552
17,9652.41000000001,0.12520027612522552
18,9652.484000000011,0.12816963479165477
19,9652.558000000012,0.13119452933996356
20,9652.632000000012,0.1282796835275405
21,9652.706000000013,0.12304684605147122
22,9652.780000000013,0.12061853789451217
23,9652.854000000014,0.12314267486034011
24,9652.928000000014,0.12140677348375921
25,9653.002000000015,0.11986133425901235
26,9653.076000000015,0.12543272796622584
27,9653.150000000016,0.12647133245364586
28,9653.224000000017,0.12219107770697259
29,9653.298000000017,0.12113020376611934
30,9653.372000000018,0.12137887367450417
31,9653.446000000018,0.12453432452776991
32,9653.520000000019,0.12354242047600845
33,9653.59400000002,0.12444261141254545
34,9653.66800000002,0.12138217925698604
35,9653.74200000002,0.12244161446328361
36,9653.81600000002,0.1328401511489108
37,9653.890000000021,0.12408954896586535
38,9653.964000000022,0.1189471157220916
39,9654.038000000022,0.12257607049357157
40,9654.112000000023,0.12350526803710907
41,9654.186000000023,0.1207608969911177
42,9654.260000000024,0.12154236462840996
43,9654.334000000024,0.1225882292839402
44,9654.408000000025,0.12377140136261525
45,9654.482000000025,0.1278015963408135
46,9655.07400000003,0.11211859316354637
47,9655.14800000003,0.1277074031369092
48,9655.22200000003,0.1242782958859899
49,9655.296000000031,0.12279354464938562
50,9655.370000000032,0.1258862158789974
51,9655.444000000032,0.12220360843646882
52,9655.518000000033,0.11798712342302703
53,9655.592000000033,0.11613283070043273
54,9655.666000000034,0.11202778879771769
55,9655.740000000034,0.10745035279936688
56,9655.814000000035,0.11022857666230243
57,9655.888000000035,0.1220901340208349
58,9655.962000000036,0.13040873890868385
59,9656.036000000036,0.12554942215784015
60,9656.110000000037,0.12525556277275687
61,9656.184000000037,0.1272928467039378
62,9656.258000000038,0.13568848999369904
63,9656.332000000039,0.12970144280589666
64,9656.406000000039,0.12988559450342524
65,9656.48000000004,0.11754550505079495
66,9656.55400000004,0.12550296090608204
67,9656.62800000004,0.12611008098448723
68,9656.702000000041,0.12871760551526518
69,9656.776000000042,0.13315739001527022
70,9656.850000000042,0.12807488653791843
71,9656.924000000043,0.12576355864591937
72,9656.998000000043,0.13030853273247966
73,9657.072000000044,0.12902639271638483
74,9657.146000000044,0.12278980174324926
75,9657.220000000045,0.12498886984976947
76,9657.294000000045,0.1303190773402145
77,9657.368000000046,0.12590689930823099
78,9657.442000000046,0.12174118096548141
79,9657.516000000047,0.12903637953158892
80,9657.590000000047,0.13252514859829045
81,9657.664000000048,0.13202424690728526
82,9657.738000000048,0.12741147119778695
83,9657.812000000049,0.1266837961078674
84,9657.88600000005,0.1305369655919617
85,9658.404000000053,0.12487461066359659
86,9658.478000000054,0.1283636912182618
87,9658.552000000054,0.13055794309398383
88,9658.626000000055,0.12743199490192877
89,9658.700000000055,0.12540954737339247
90,9658.774000000056,0.12597245679160385
91,9658.848000000056,0.12486753456225452
92,9658.922000000057,0.12655899212528335
93,9658.996000000057,0.12931253284709043
94,9659.070000000058,0.128259803207473
95,9659.144000000058,0.12540108360268076
96,9659.218000000059,0.12891067189153527
97,9659.29200000006,0.12412837696521747
98,9659.36600000006,0.1253886922580087
99,9659.44000000006,0.13083683139582397
100,9659.514000000061,0.13197398547696476
101,9659.588000000062,0.1293925129690639
102,9659.662000000062,0.12290821637123232
103,9659.736000000063,0.12399717655501592
104,9659.810000000063,0.11699205348616451
105,9659.884000000064,0.11323164481781128
106,9659.958000000064,0.1192068398555838
107,9660.032000000065,0.12795856867457356
108,9660.106000000065,0.12929451496757047
109,9660.180000000066,0.12729352366003863
110,9660.254000000066,0.12918084297218774
111,9660.328000000067,0.12966904154786807
112,9660.402000000067,0.1302598891046411
113,9660.476000000068,0.1331360698566414
114,9660.550000000068,0.12817898242348288
115,9660.624000000069,0.11901953582756272
116,9660.69800000007,0.12593287798239722
117,9660.77200000007,0.12726047550219524
118,9660.84600000007,0.13315817476144665
119,9660.920000000071,0.13202527802124575
120,9660.994000000072,0.1277486589820231
121,9661.068000000072,0.12726438735135592
122,9661.142000000073,0.1250256014452935
123,9661.216000000073,0.12870232393244282
124,9661.290000000074,0.13112707955333922
125,9661.364000000074,0.12962820846232953
126,9661.438000000075,0.12517252563577
127,9661.512000000075,0.1249547148942529
128,9661.586000000076,0.1287276288189763
129,9661.660000000076,0.12884262431694424
130,9661.734000000077,0.12474166150861574
131,9661.808000000077,0.12207157652833847
132,9661.882000000078,0.12035727632873255
133,9661.956000000078,0.11839544059668439
134,9662.030000000079,0.12160522900742537
135,9662.10400000008,0.12533120525062885
136,9662.17800000008,0.13028863179639671
137,9662.25200000008,0.12927112563811335
138,9662.326000000081,0.1264110078506714
139,9662.400000000081,0.12434116276915924
140,9662.474000000082,0.1279790159300408
141,9662.548000000083,0.12843715917168008
142,9662.622000000083,0.12419829915183177
143,9662.696000000084,0.12169312093021376
144,9662.770000000084,0.1175596514110473
145,9662.844000000085,0.12382199841286766
146,9662.918000000085,0.12221098092864535
147,9662.992000000086,0.1212949852562408
148,9663.066000000086,0.12588085026707682
149,9663.140000000087,0.1279087895592897
150,9663.214000000087,0.12742250585331324
151,9663.288000000088,0.12648491797553163
152,9663.362000000088,0.12871562434265005
153,9663.436000000089,0.1324859564641529
154,9663.51000000009,0.1257439363206079
155,9663.58400000009,0.12582945798714967
156,9663.65800000009,0.1257023567092588
157,9663.732000000091,0.12773432219277453
158,9663.806000000091,0.12208492165184226
159,9663.880000000092,0.13040183870697117
160,9663.954000000092,0.12761934967456515
161,9664.028000000093,0.10459785683271808
162,9664.102000000094,0.10319060418010934
163,9664.620000000097,0.12341975486075096
164,9664.694000000098,0.12336247948593887
165,9664.768000000098,0.12721380489283304
166,9664.842000000099,0.12846415255110652
167,9664.9160000001,0.1259774673239129
168,9664.9900000001,0.12661312345795978
169,9665.0640000001,0.12715172247892842
170,9665.878000000106,0.11878016841628299
171,9665.952000000107,0.12068744888622776
172,9666.026000000107,0.12733022343717354
173,9666.100000000108,0.13328372368353958
174,9666.174000000108,0.12295867204029748
175,9666.248000000109,0.11639120079852686
176,9666.32200000011,0.1211027827518118
177,9666.39600000011,0.1265228108216171
178,9666.47000000011,0.1285495582193062
179,9666.54400000011,0.12745763888082884
180,9666.618000000111,0.12314891714571771
181,9666.692000000112,0.11989211776805371
182,9666.766000000112,0.12113704902168287
183,9666.840000000113,0.12140728261420267
184,9666.914000000113,0.11809400950285318
185,9666.988000000114,0.11958111463036311
186,9667.062000000114,0.12091854746508471
187,9667.136000000115,0.12348256677095953
188,9667.210000000116,0.12124164035496307
189,9667.284000000116,0.1199057828504864
190,9667.358000000117,0.12435195258657648
191,9667.432000000117,0.1254446844029023
192,9667.506000000118,0.12322972544151661
193,9667.580000000118,0.12778438232350986
194,9668.098000000122,0.12556452603851692
195,9668.172000000122,0.12120079363882569
196,9668.246000000123,0.12076575926476901
197,9668.320000000123,0.12406282784340292
198,9668.394000000124,0.12758153629771637
199,9668.468000000124,0.12692684843658533
200,9668.542000000125,0.12649403174151053
201,9668.616000000125,0.12273936907342839
202,9668.690000000126,0.11991588705656632
203,9668.764000000127,0.1250686703644409
204,9668.838000000127,0.1303904563326474
205,9668.912000000128,0.1257082380729535
206,9668.986000000128,0.12721421358676488
207,9669.060000000129,0.12116982657970812
208,9669.13400000013,0.12172145591360431
209,9669.20800000013,0.12412853577067501
210,9669.28200000013,0.1271168499884384
211,9669.35600000013,0.12321760741119861
212,9669.430000000131,0.12273461497575278
213,9669.504000000132,0.1264778808966276
214,9669.578000000132,0.12697502134775268
215,9669.652000000133,0.12587308439117656
216,9669.726000000133,0.11645498088908111
217,9669.800000000134,0.10298587550968333
218,9669.874000000134,0.09473413217075324
219,9669.948000000135,0.09553499187954088
220,9670.022000000135,0.10746131908718623
221,9670.096000000136,0.12187886600071582
222,9670.170000000136,0.12456096015634041
223,9670.244000000137,0.12231606791548949
224,9670.318000000138,0.13055188464961168
225,9670.392000000138,0.13259265981660612
226,9670.466000000139,0.12489943683589247
227,9670.54000000014,0.12258451070445624
228,9670.61400000014,0.12341792400034535
229,9670.68800000014,0.12344795748034544
230,9670.76200000014,0.12361499128487277
231,9670.836000000141,0.1343859863548762
232,9670.910000000142,0.1293535067464386
233,9670.984000000142,0.12958761528833496
234,9671.058000000143,0.1265804580155999
235,9671.132000000143,0.1272219365054928
236,9671.206000000144,0.12337860574730902
237,9671.280000000144,0.12272789502805494
238,9671.354000000145,0.12359359706114847
239,9671.428000000145,0.12326807300259982
240,9671.502000000146,0.12581523644460643
241,9671.576000000146,0.12624787198669313
242,9671.650000000147,0.12494926169611709
243,9671.724000000147,0.12601642252590262
244,9671.798000000148,0.12742102106765124
245,9671.872000000149,0.12898276363872163
246,9671.946000000149,0.12777960513623002
247,9672.02000000015,0.12280574783796605
248,9672.09400000015,0.12382536613662418
249,9672.16800000015,0.12338058107553115
250,9672.242000000151,0.12229792251645613
251,9672.316000000152,0.12087045150193809
252,9672.390000000152,0.1185345542743259
253,9672.464000000153,0.12231608790542922
254,9672.538000000153,0.12349697964745318
255,9672.612000000154,0.12276899649057627
256,9672.686000000154,0.12440945341527371
257,9672.760000000155,0.12511392955763745
258,9672.834000000155,0.12094204167402205
259,9672.908000000156,0.12363205721750065
260,9672.982000000156,0.12579370932015008
261,9673.056000000157,0.11162288516480469
262,9673.130000000157,0.08596082902426336
263,9673.204000000158,0.08070819356154794
264,9673.278000000158,0.0962428478072489
265,9673.352000000159,0.1153598828650394
266,9673.42600000016,0.12202006708561117
267,9674.018000000164,0.12452916928247901
268,9674.092000000164,0.12741125680005133
269,9674.166000000165,0.12699568997812544
270,9674.240000000165,0.12468991477715363
271,9674.314000000166,0.12318855288316424
272,9674.388000000166,0.12325804153139015
273,9674.462000000167,0.11679410931249772
274,9674.536000000167,0.12439326825448131
275,9674.610000000168,0.12480104654403959
276,9674.684000000168,0.12342535023289675
277,9674.758000000169,0.11802751328784453
278,9674.83200000017,0.12234392594491283
279,9674.90600000017,0.12509514037376535
280,9674.98000000017,0.12877958905554898
281,9675.054000000171,0.12972525553662811
282,9675.128000000172,0.1282964763406896
283,9675.202000000172,0.12843854876359873
284,9675.276000000173,0.12517898838638225
285,9675.350000000173,0.12497183250430893
286,9675.424000000174,0.12664386479918271
287,9675.498000000174,0.1251477026643919
288,9675.572000000175,0.12483983155796298
289,9675.646000000175,0.12525244241331043
290,9675.720000000176,0.12432769517545228
291,9675.794000000176,0.12231036721457542
292,9675.868000000177,0.12248110487592556
293,9675.942000000177,0.12587597986514085
294,9676.016000000178,0.12629948662115792
295,9676.090000000178,0.11838513792255359
296,9676.164000000179,0.1229785791394474
297,9676.23800000018,0.12150843202001485
298,9676.31200000018,0.12083272892105727
299,9676.38600000018,0.12461223467868976
300,9676.460000000181,0.11962642166266318
301,9676.534000000182,0.12310086472279926
302,9676.608000000182,0.12369432384973794
303,9676.682000000183,0.11821439362319607
304,9676.756000000183,0.12181729803057134
305,9676.830000000184,0.12079712475724239
306,9676.904000000184,0.12450949711000565
307,9676.978000000185,0.12554586097765696
308,9677.052000000185,0.12250786813982373
309,9677.126000000186,0.12264565220778775
310,9677.200000000186,0.12247876590446681
311,9677.274000000187,0.12004693379039262
312,9677.348000000187,0.1180701408295515
313,9677.422000000188,0.11665648870865787
314,9677.496000000188,0.114303925720284
315,9677.570000000189,0.11179238072118053
316,9677.64400000019,0.10991565899160251
317,9677.71800000019,0.10666280167041779
318,9677.79200000019,0.10096390759468202
319,9677.866000000191,0.09482468682501524
320,9677.940000000192,0.08594793298014708
321,9678.014000000192,0.06967278689173322
322,9678.088000000193,0.051923576120735275
323,9678.162000000193,0.04119530791200587
324,9678.236000000194,0.050417886162432785
325,9678.310000000194,0.06306650420852628
326,9678.384000000195,0.07793252319187821
327,9678.458000000195,0.09326306508438786
328,9678.532000000196,0.09830944672809469
329,9678.606000000196,0.09883110441155633
330,9678.680000000197,0.10376724164196112
331,9678.754000000197,0.11091373259447221
332,9678.828000000198,0.10609828690828278
333,9678.902000000198,0.1050895919601049
334,9678.976000000199,0.11205292756885295
335,9679.0500000002,0.11496971798733197
336,9679.1240000002,0.1170800369324064
337,9679.1980000002,0.11953858346787824
338,9679.272000000201,0.1211512646588638
339,9679.346000000201,0.12021549260254905
340,9679.420000000202,0.12059985714301509
341,9679.494000000203,0.12138970095020071
342,9679.568000000203,0.12230014244893525
343,9679.642000000204,0.1247952533543185
344,9679.716000000204,0.1246699714369478
345,9679.790000000205,0.12212392072172909
346,9679.864000000205,0.12177980923592399
347,9679.938000000206,0.12311713847355243
348,9680.012000000206,0.12265260956650498
349,9680.086000000207,0.11954803664070493
350,9680.160000000207,0.12108733694976749
351,9680.234000000208,0.12020040910512941
352,9680.308000000208,0.1230517701601418
353,9680.382000000209,0.12345005452092123
354,9680.45600000021,0.12330628859450318
355,9680.53000000021,0.1256342757179949
356,9680.60400000021,0.12941197454808182
357,9680.67800000021,0.12786761356273463
358,9680.752000000211,0.12851409126403818
359,9680.826000000212,0.1250190123035613
360,9680.900000000212,0.12083891790112708
361,9680.974000000213,0.12315822495376258
362,9681.048000000214,0.1270238812856318
363,9681.122000000214,0.12541417640729563
364,9681.196000000215,0.12487128281609124
365,9681.270000000215,0.12465828150269509
366,9681.344000000216,0.12611603786507108
367,9681.418000000216,0.12795067775023572
368,9681.492000000217,0.12578578593664153
369,9681.566000000217,0.12343279746356262
370,9681.640000000218,0.12131396036603792
371,9681.714000000218,0.12319107172909563
372,9681.788000000219,0.12604444373097123
373,9681.86200000022,0.12541584865619235
374,9681.93600000022,0.12562080327102298
375,9682.01000000022,0.12576502314541443
376,9682.08400000022,0.12498911573283839
377,9682.158000000221,0.12316794917978956
378,9682.232000000222,0.12558482456758968
379,9682.306000000222,0.12629027093072087
380,9682.380000000223,0.12430001042708166
381,9682.454000000223,0.12288340427110617
382,9682.528000000224,0.12668685314818792
383,9682.602000000225,0.12322151810325194
384,9682.676000000225,0.1287381768733059
385,9682.750000000226,0.1283892679181757
386,9682.824000000226,0.12638494830580435
387,9682.898000000227,0.1268196725334452
388,9682.972000000227,0.1277414661346378
389,9683.046000000228,0.1281586737931575
390,9683.120000000228,0.12797753045055185
391,9683.194000000229,0.12806106256301023
392,9683.860000000233,0.12499594415035725
393,9683.934000000234,0.12688974150374127
394,9684.008000000234,0.12754135485476395
395,9684.082000000235,0.1290461832533052
396,9684.156000000236,0.130195275594644
397,9684.230000000236,0.12741358307376616
398,9684.304000000237,0.12509711312243177
399,9684.378000000237,0.12571757222597169
400,9684.452000000238,0.12802487944864072
401,9684.526000000238,0.1257400613532351
402,9684.600000000239,0.12420397260936275
403,9684.67400000024,0.12284817868796445
404,9684.74800000024,0.12408780270119094
405,9684.82200000024,0.12369471910294694
406,9684.89600000024,0.12621459504842897
407,9684.970000000241,0.12543123634915324
408,9685.044000000242,0.1280662560996661
409,9685.118000000242,0.12560899670750988
410,9685.192000000243,0.12413145772709319
411,9685.266000000243,0.1264395531900926
412,9685.340000000244,0.125168722563596
413,9685.414000000244,0.12290119990160141
414,9685.488000000245,0.12140476531490708
415,9685.562000000245,0.12858580496113708
416,9685.636000000246,0.12710042641620592
417,9685.710000000247,0.12475303462598417
418,9685.784000000247,0.1239753050355604
419,9685.858000000248,0.12482954784074211
420,9685.932000000248,0.12713267278758913
421,9686.006000000249,0.12633630515145
422,9686.08000000025,0.12862772660493185
423,9686.15400000025,0.12470477299276002
424,9686.22800000025,0.12211540912929318
425,9686.30200000025,0.12516090812151515
426,9686.376000000251,0.12688319263268613
427,9686.450000000252,0.12658409278398478
428,9686.524000000252,0.12486615679784524
429,9686.598000000253,0.12604081893343164
430,9686.672000000253,0.12934114141320724
431,9686.746000000254,0.1300712749378497
432,9686.820000000254,0.1308323805933232
433,9686.894000000255,0.12612679841200192
434,9686.968000000255,0.12486213318026149
435,9687.042000000256,0.12644793360245826
436,9687.116000000256,0.1250995774399815
437,9687.190000000257,0.12373911389400485
438,9687.264000000258,0.12669659583658233
439,9687.338000000258,0.12900214199983792
440,9687.412000000259,0.1274441733330014
441,9687.486000000259,0.1302598794801467
442,9687.56000000026,0.13052402499619992
443,9687.63400000026,0.1252294542815957
444,9687.70800000026,0.1253802951087299
445,9687.782000000261,0.12591516011357756
446,9687.856000000262,0.1269007597173819
447,9687.930000000262,0.126913210871821
448,9688.004000000263,0.1300073375946244
449,9688.078000000263,0.12991868159978784
450,9688.152000000264,0.12544861595347973
451,9688.226000000264,0.1264771271848387
452,9688.300000000265,0.1289043240349347
453,9688.374000000265,0.12733663093686226
454,9688.448000000266,0.1223439090354701
455,9688.522000000266,0.11779312147060633
456,9688.596000000267,0.12255267127336221
457,9688.670000000267,0.12492094934579115
458,9688.744000000268,0.1243937847323523
459,9688.818000000269,0.12497930186487932
460,9688.892000000269,0.12530288857763555
461,9688.96600000027,0.12591457489255006
462,9689.04000000027,0.12696461162981748
463,9689.11400000027,0.1274544633147088
464,9689.188000000271,0.1240953890421476
465,9689.262000000272,0.12255653396515756
466,9689.336000000272,0.12624266646153445
467,9689.410000000273,0.1251058170860816
468,9689.484000000273,0.12354974155661978
469,9689.558000000274,0.12335829312096143
470,9689.632000000274,0.12238097261955252
471,9689.706000000275,0.11894252320255468
472,9689.780000000275,0.12038130837633312
473,9689.854000000276,0.12187409429398445
474,9689.928000000276,0.12252869363181226
475,9690.002000000277,0.12351035128320217
476,9690.076000000277,0.12205486167981655
477,9690.150000000278,0.12405209148462845
478,9690.224000000278,0.126481952597091
479,9690.298000000279,0.12454236951559368
480,9690.37200000028,0.12631259606047396
481,9690.44600000028,0.12523799102105193
482,9690.52000000028,0.12853672692345008
483,9690.594000000281,0.12436087975905274
484,9690.668000000282,0.12615929440866877
485,9690.742000000282,0.12080352680295461
486,9690.816000000283,0.12162502904895404
487,9691.334000000286,0.08543366048027232
488,9691.408000000287,0.06771997670381116
489,9691.482000000287,0.05117941298741327
490,9691.556000000288,0.051818123189759764
491,9691.630000000288,0.06930863857280478
492,9691.704000000289,0.09194814649645978
493,9691.77800000029,0.1098516647292536
494,9691.85200000029,0.11556463273308731
495,9691.92600000029,0.11778768481942288
496,9692.000000000291,0.12133383634436445
497,9692.074000000292,0.12186164173253483
498,9692.148000000292,0.12340149408269162
499,9692.222000000293,0.1245614344303181
500,9692.296000000293,0.1241054334411434
501,9692.370000000294,0.12459935076510542
502,9692.444000000294,0.1269371834092613
503,9692.518000000295,0.12831307520300392
504,9692.592000000295,0.12513214527770966
505,9692.666000000296,0.12184703278808501
506,9692.740000000296,0.12514129370464572
507,9692.814000000297,0.12789309164131646
508,9692.888000000297,0.13035143414285924
509,9692.962000000298,0.12607656208048768
510,9693.036000000298,0.12559349574940853
511,9693.110000000299,0.12842191321274232
512,9693.1840000003,0.12267115048672836
513,9693.2580000003,0.11825679454049985
514,9693.3320000003,0.11906649102788293
515,9693.406000000301,0.12282265379422415
516,9693.480000000302,0.12184297401528606
517,9693.554000000302,0.12204763212624174
518,9693.628000000303,0.12348707906740118
519,9693.702000000303,0.12923789700601301
520,9693.776000000304,0.12377273448600153
521,9694.294000000307,0.12818004257221927
522,9694.368000000308,0.12949357698733727
523,9694.442000000308,0.12807904769543565
524,9694.516000000309,0.12878533165555947
525,9694.59000000031,0.12877208508761948
526,9694.66400000031,0.1263861313889097
527,9694.73800000031,0.1258227223179247
528,9694.812000000311,0.12702292115514752
529,9694.886000000311,0.12686087780308986
530,9694.960000000312,0.1279691680977999
531,9695.034000000313,0.12735522669788757
532,9695.108000000313,0.12479437571172476
533,9695.182000000314,0.12472419779664956
534,9695.256000000314,0.1247638471227979
535,9695.330000000315,0.12565460615226726
536,9695.404000000315,0.12595523683872023
537,9695.478000000316,0.12654570581085134
538,9695.552000000316,0.12866636339883553
539,9695.626000000317,0.1286167495936768
540,9695.700000000317,0.12642681818997922
541,9695.774000000318,0.1284262157737
542,9695.848000000318,0.1271428219507026
543,9695.922000000319,0.12664139209521377
544,9695.99600000032,0.12460082154217696
545,9696.07000000032,0.12280244668589649
546,9696.14400000032,0.11957553719091792
547,9696.21800000032,0.12398622191705849
548,9696.292000000321,0.12665306801216647
549,9696.366000000322,0.12302379982424244
550,9696.440000000322,0.12294887715823852
551,9696.514000000323,0.12171392719689278
552,9696.588000000324,0.12079872541689453
553,9696.662000000324,0.1171681905712095
554,9696.736000000325,0.12319503932839868
555,9696.810000000325,0.12308651286092923
556,9696.884000000326,0.12572621873275622
557,9696.958000000326,0.12453389635852999
558,9697.032000000327,0.12535350204964807
